packet_id,record_uid,slug,cve,tool,advisory_class,in_patched_file,same_callable_as_change,on_exact_changed_line,A_class_relation,A_root_cause_relation,A_evidence_quality,A_confidence,A_reason_code,B_class_relation,B_root_cause_relation,B_evidence_quality,B_confidence,B_reason_code
bf130f4f009346e4ac97d77c8da264cce1d88d1af6f781986965d8e8a90f0b1b,5b5e036f-b019-54e8-93a2-fefde0fd627a,motors-car-dealership-classified-listings,CVE-2026-54814,wisp,lfi,False,False,False,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER
bf1cd0b218f7ed1903fd6e3d3b9ce278d7b6d1528f9c8b4089274ad7cf9659bd,db0ae7f6-e22c-5666-b2cb-6c23053a4659,wp-time-slots-booking-form,CVE-2026-32432,semgrep,auth,False,False,False,MISMATCH,UNRELATED,SUFFICIENT,MEDIUM,OTHER,MISMATCH,UNRELATED,PARTIAL,MEDIUM,OTHER
bfdab0ae6694814bfe6f8b1cf0017b8aa462365d89f4d4cdb7f843b811362a4b,7c349a3e-baf0-5c51-9563-6eb592c9eea5,export-wp-page-to-static-html,CVE-2026-24574,wpt,csrf,True,False,False,MISMATCH,SAME_DEFECT,PARTIAL,MEDIUM,SAME_SENSITIVE_OPERATION,MISMATCH,INSUFFICIENT_EVIDENCE,INSUFFICIENT,LOW,PATCH_TOO_BROAD
c0eb91d066ab4ccec1978e6fab9851349a13e4e273ae5764c0052d6218ac0282,45b03216-979a-5a7c-93bf-da123fc09dde,woo-cart-abandonment-recovery,CVE-2026-39470,wpt,auth,True,False,False,MISMATCH,UNRELATED,SUFFICIENT,MEDIUM,OTHER,MISMATCH,UNRELATED,SUFFICIENT,HIGH,WRONG_CLASS
c118af5792bfb0befe37c3cbc4ea424afae40e36b1cd9034a3a10457dcd1ee67,379acb3b-ba4d-5619-a662-16b4aff51747,timetics,CVE-2026-39432,wisp,auth,True,True,False,MISMATCH,UNRELATED,SUFFICIENT,MEDIUM,PATCH_TOO_BROAD,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER
c15df03d34b28401f1c9f154cae513cf9bcca1d278584d91902b2d83e9ce5161,c8e69fe1-0d3d-5f9b-a0bd-e059693bf9ab,essential-addons-for-elementor-lite,CVE-2024-3018,wisp,deserial,True,False,False,MISMATCH,RELATED_AREA_DIFFERENT_DEFECT,SUFFICIENT,HIGH,LOCATION_ONLY,MISMATCH,RELATED_AREA_DIFFERENT_DEFECT,SUFFICIENT,MEDIUM,LOCATION_ONLY
c4ec65ec4b5516840b5a2333d9cfb843bc8d87dfe3bb61c0da6a5f63e1aab0f8,60deea4e-cf45-5f12-ae05-27ad1cd6dcbe,w3-total-cache,CVE-2025-9501,semgrep,rce,False,False,False,MISMATCH,UNRELATED,SUFFICIENT,MEDIUM,OTHER,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER
c56e38fdb253dd77614744a39ce35167b69388526c68a92f935a30f0a3577e3d,45b03216-979a-5a7c-93bf-da123fc09dde,woo-cart-abandonment-recovery,CVE-2026-39470,wisp,auth,True,False,False,MISMATCH,UNRELATED,SUFFICIENT,MEDIUM,OTHER,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER
c70ff03965a3680abf64e58d5edf7206e48d69c5930faf50b6715cf623d47bae,30af4ff8-5767-5ce3-8ce0-59ba644c44e3,mycred,CVE-2026-27440,semgrep,xss,False,False,False,MATCH,UNRELATED,SUFFICIENT,MEDIUM,OTHER,MATCH,UNRELATED,SUFFICIENT,HIGH,OTHER
c8218cbf58ee7b97a7bb771e739f0f7db3dcb1c058f4574507e71cb1fc214e62,c6312b95-6153-5145-8947-dbfa32f64006,advanced-google-recaptcha,CVE-2025-2074,wisp,sqli,True,False,False,MISMATCH,RELATED_AREA_DIFFERENT_DEFECT,SUFFICIENT,MEDIUM,LOCATION_ONLY,MISMATCH,RELATED_AREA_DIFFERENT_DEFECT,SUFFICIENT,HIGH,LOCATION_ONLY
c823a296315914a706b0fb3006ecd03b88bf9912cacd873bcd640b6ba6b774f5,f0ea484e-3dde-5ad1-a3ab-bb3d9cab2de9,modal-dialog,CVE-2026-32367,semgrep,rce,True,True,False,MISMATCH,RELATED_AREA_DIFFERENT_DEFECT,SUFFICIENT,HIGH,LOCATION_ONLY,MISMATCH,RELATED_AREA_DIFFERENT_DEFECT,SUFFICIENT,MEDIUM,LOCATION_ONLY
caf3d93b723794fad52fa4595446b49f583a25c6172a26f3e6f5f1282ab4dfa3,35c71a18-94f9-568c-87c8-aaac138ef156,image-optimization,CVE-2026-25387,wisp,auth,False,False,False,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER
cd0c715e48fed03bb493a019495eec6ecfae25d3b1521abaaecba5388f219db8,fb0917fe-f800-51e9-9d57-4ab1dfed6806,backuply,CVE-2024-8669,semgrep,sqli,True,False,False,MISMATCH,RELATED_AREA_DIFFERENT_DEFECT,SUFFICIENT,MEDIUM,LOCATION_ONLY,MISMATCH,RELATED_AREA_DIFFERENT_DEFECT,SUFFICIENT,HIGH,LOCATION_ONLY
ceb7c69afefec94dded65b375c74c73b70f1fd944f67bf4825278c6379f59e74,433edce6-47c4-5099-a1f1-3195bd77f082,wp-full-stripe-free,CVE-2026-42378,wisp,other,False,False,False,MISMATCH,UNRELATED,SUFFICIENT,MEDIUM,OTHER,UNCERTAIN,UNRELATED,SUFFICIENT,HIGH,OTHER
cf2fe6dc5679e2bb463d6b55a8d05852063bbf38f5b9beb361d78415d0648d54,03b86e77-6b0d-589d-809b-e958531a1b0b,embed-pdf-viewer,CVE-2026-32349,wisp,ssrf,True,True,True,MATCH,SAME_DEFECT,SUFFICIENT,HIGH,SAME_SOURCE_SINK,MATCH,SAME_DEFECT,SUFFICIENT,HIGH,SAME_SOURCE_SINK
d093ee07336abc657b9eb6fbe61beade9ee7eaeddec156ba98579ff36be8819b,fb0917fe-f800-51e9-9d57-4ab1dfed6806,backuply,CVE-2024-8669,wpt,sqli,True,False,False,MISMATCH,RELATED_AREA_DIFFERENT_DEFECT,SUFFICIENT,MEDIUM,LOCATION_ONLY,MISMATCH,RELATED_AREA_DIFFERENT_DEFECT,SUFFICIENT,HIGH,OTHER
d4e97d5b5e8d9a2c4f3a6eb7607240638e18be3b89b1896898c96d85e78110be,3fad8d4b-ec0a-5b11-a5a8-7bcbe07edeb2,favicon-rotator,CVE-2026-42649,wisp,other,True,True,True,MISMATCH,SAME_DEFECT,SUFFICIENT,MEDIUM,WRONG_CLASS,MISMATCH,SAME_DEFECT,SUFFICIENT,MEDIUM,SAME_SOURCE_SINK
d5b463af5f5d99dce1759ce8a6758e9c70b939d48ac353f6d6cc64396730cf4d,fb0917fe-f800-51e9-9d57-4ab1dfed6806,backuply,CVE-2024-8669,wisp,sqli,True,True,True,MATCH,SAME_DEFECT,SUFFICIENT,HIGH,SAME_SOURCE_SINK,MATCH,SAME_DEFECT,SUFFICIENT,HIGH,SAME_SOURCE_SINK
d6766c173aaff987c36806776ca2d70ae4410c816902d438ff05eec4c1f4af15,c6312b95-6153-5145-8947-dbfa32f64006,advanced-google-recaptcha,CVE-2025-2074,semgrep,sqli,True,True,False,MISMATCH,SAME_DEFECT,SUFFICIENT,MEDIUM,WRONG_CLASS,MISMATCH,RELATED_AREA_DIFFERENT_DEFECT,SUFFICIENT,HIGH,LOCATION_ONLY
d835074744e31c196692aa4fb4ffa53d78ff604d1dc72823eb7e772721980859,2f52a16c-4ae7-5fcd-996e-5142e042b6ee,automatorwp,CVE-2026-42775,wisp,other,False,False,False,MISMATCH,RELATED_AREA_DIFFERENT_DEFECT,SUFFICIENT,MEDIUM,LOCATION_ONLY,MISMATCH,UNRELATED,SUFFICIENT,MEDIUM,OTHER
da408784684bd5aa8b9061c89054e0a5bf2fee4a007132ba73980e8bbd9abb75,b995fc33-32fd-5462-a8c1-82de27eb54fc,b2bking-wholesale-for-woocommerce,CVE-2026-27346,progpilot,auth,False,False,False,UNCERTAIN,INSUFFICIENT_EVIDENCE,INSUFFICIENT,LOW,TOOL_REPORT_INCOMPLETE,UNCERTAIN,INSUFFICIENT_EVIDENCE,INSUFFICIENT,LOW,TOOL_REPORT_INCOMPLETE
db2c28678d2a5b0611fb1474d478d18e5ba8685ff87b7e2d877edb097cf343a0,b995fc33-32fd-5462-a8c1-82de27eb54fc,b2bking-wholesale-for-woocommerce,CVE-2026-27346,wpt,auth,True,False,False,MATCH,RELATED_AREA_DIFFERENT_DEFECT,PARTIAL,LOW,LOCATION_ONLY,MATCH,UNRELATED,PARTIAL,LOW,OTHER
db624614d0400c4446d2a92697395b77196a9d2eda7b55fa63a8b5f2e6f280d6,64cd86ea-16f0-5185-8dea-3886575e33c5,wp-google-map-plugin,CVE-2026-39492,wpt,other,False,False,False,MISMATCH,RELATED_AREA_DIFFERENT_DEFECT,SUFFICIENT,MEDIUM,LOCATION_ONLY,MISMATCH,SAME_DEFECT,PARTIAL,MEDIUM,SAME_SENSITIVE_OPERATION
dfe122239fdfe015eb65e971b6fc219294579eaa5cee43d249bdd32652311bb9,3d65894a-d87a-5dd2-8ffc-4615908672d5,checkout-upsell-and-order-bumps,CVE-2026-25419,wisp,auth,False,False,False,MISMATCH,UNRELATED,SUFFICIENT,MEDIUM,OTHER,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER
e0ccf439b313638790b66405ffd812bf4c3f9ac1de741e60406d6565d3275d4a,4bb4ba1f-975a-55c1-8a06-e92122d22e40,capability-manager-enhanced,CVE-2026-32394,wisp,auth,True,True,False,MATCH,SAME_DEFECT,SUFFICIENT,HIGH,SAME_MISSING_GUARD,MATCH,SAME_DEFECT,SUFFICIENT,HIGH,SAME_MISSING_GUARD
e0fe229d1e7aea4099f04c60ec96b4be249deddd96f3838d3f1fb255a59fde78,df6e8b4b-b8e6-5a35-b257-92b5681715b4,yml-for-yandex-market,CVE-2026-32567,wpt,lfi,True,False,False,MISMATCH,INSUFFICIENT_EVIDENCE,PARTIAL,LOW,TOOL_REPORT_INCOMPLETE,MISMATCH,INSUFFICIENT_EVIDENCE,PARTIAL,LOW,PATCH_TOO_BROAD
e292f9c2d12f5573c22d4a41c355c07a492ac98f4ca4be1b43d43e7341ccbaa9,f672f767-8de2-5081-a79e-996df7677cf6,litespeed-cache,CVE-2024-51915,wpt,xss,True,True,True,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER
e576b34ab277849c7b8fb7a4cb7c3da14699ce3a6603d677bb2e47f6293ff1a3,b995fc33-32fd-5462-a8c1-82de27eb54fc,b2bking-wholesale-for-woocommerce,CVE-2026-27346,wpt,auth,True,False,False,MATCH,RELATED_AREA_DIFFERENT_DEFECT,PARTIAL,LOW,LOCATION_ONLY,MATCH,UNRELATED,PARTIAL,MEDIUM,OTHER
e61bb574c49280528561ef6bf3b711acb9d7a8783085e35fb615267a961a4d1c,19c7cc44-ba0f-578e-9584-79cffe45d6e9,mw-wp-form,CVE-2023-6316,wpt,upload,False,False,False,MISMATCH,RELATED_AREA_DIFFERENT_DEFECT,PARTIAL,MEDIUM,LOCATION_ONLY,MISMATCH,UNRELATED,SUFFICIENT,MEDIUM,OTHER
e66e4d6c5f0c74947769f4c7d08770c565227e6fd216d01a63e2ddab0c9f4069,e4e809e9-346f-52f8-8973-aedf0f2d0033,products-file-upload-for-woocommerce,CVE-2026-25328,wpt,lfi,True,False,False,MISMATCH,RELATED_AREA_DIFFERENT_DEFECT,SUFFICIENT,HIGH,LOCATION_ONLY,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER
e9cfab7a858e5914c39e37b302bbe5c59319a881d805309850f1c779834494d6,f0ea484e-3dde-5ad1-a3ab-bb3d9cab2de9,modal-dialog,CVE-2026-32367,semgrep,rce,True,False,False,MISMATCH,RELATED_AREA_DIFFERENT_DEFECT,SUFFICIENT,HIGH,LOCATION_ONLY,MISMATCH,RELATED_AREA_DIFFERENT_DEFECT,SUFFICIENT,HIGH,LOCATION_ONLY
ea4c85334f37ad70bffe28c53b42579a4cf25480e229284c2a3f103792c61e54,7d12824a-9fdb-5998-97c0-84cbf0b03736,woocommerce-pos,CVE-2026-52711,wisp,other,False,False,False,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER,MISMATCH,UNRELATED,SUFFICIENT,HIGH,WRONG_CLASS
eada65ec080530c86c8fcacf4f130eeb9eb20f87aaa2e2c862aca97157fd687f,d284fb63-a2cb-52d0-9f60-87bcefb65fb4,seriously-simple-podcasting,CVE-2026-39505,progpilot,auth,False,False,False,MISMATCH,UNRELATED,PARTIAL,HIGH,OTHER,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER
eb4f54d9e4a473a8fb7c97c5c312ca299e1a9a5a3b9c6dac8fe3b2afb63baf52,0dfa37a9-7af8-51d1-ae6e-77ee458ff9bf,advanced-coupons-for-woocommerce-free,CVE-2026-39508,wisp,xss,False,False,False,MISMATCH,UNRELATED,PARTIAL,MEDIUM,OTHER,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER
ec0ac8f3b4c0c56fb49b1c98c88968c78083b0d639a204fa0c214525257ceff3,61589af2-2a1f-5fb0-a96a-badb624868e4,instantio,CVE-2026-39571,wisp,other,False,False,False,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER
ec7c682b94b9fd78d352fd1c9cfffe1938251c661084f4b0154965870f951578,72e17be1-5d62-57d9-b5ae-3c2210f3da67,amazonsimpleadmin,CVE-2026-42759,wisp,xss,True,False,False,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER
eca486af5fa914d509465a48ebbec2de7c085a4753bf1405d9097740342fd624,e27dc6f2-69f7-52bf-bc84-e66905822030,userfeedback-lite,CVE-2026-39475,wisp,sqli,True,False,False,MISMATCH,RELATED_AREA_DIFFERENT_DEFECT,SUFFICIENT,MEDIUM,LOCATION_ONLY,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER
ed56c67669e7cb79b44beeb0dae2add48f9ac32587b6a1d68b05d1e828c56af4,877925a7-b36b-5a9b-83c0-49d0819fc4a6,user-registration,CVE-2026-25425,wisp,other,True,False,False,MISMATCH,RELATED_AREA_DIFFERENT_DEFECT,SUFFICIENT,MEDIUM,LOCATION_ONLY,MATCH,RELATED_AREA_DIFFERENT_DEFECT,SUFFICIENT,HIGH,LOCATION_ONLY
ed97844a098d081f87dd903fa3a24755feb661f5d2883d4f678b552649649105,e6a22a4c-a335-558a-8adb-2edc48decfe0,squirrly-seo,CVE-2026-52714,wisp,other,False,False,False,UNCERTAIN,INSUFFICIENT_EVIDENCE,PARTIAL,LOW,TOOL_REPORT_INCOMPLETE,UNCERTAIN,INSUFFICIENT_EVIDENCE,INSUFFICIENT,LOW,OTHER
ee8a3201475d3d6832011c57e4b387a750aa435df30aedb6127300bcf283571f,64cd86ea-16f0-5185-8dea-3886575e33c5,wp-google-map-plugin,CVE-2026-39492,wisp,other,True,False,False,MISMATCH,RELATED_AREA_DIFFERENT_DEFECT,SUFFICIENT,HIGH,LOCATION_ONLY,MISMATCH,RELATED_AREA_DIFFERENT_DEFECT,SUFFICIENT,HIGH,LOCATION_ONLY
f0983ed39e152e2aad708a3a3d3f8638589f4f156e36b92a0b98b9645aab382c,aee8f3c2-26e7-581f-8019-27bd44bb2eb1,new-user-approve,CVE-2025-69063,progpilot,auth,False,False,False,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER
f0a772afdae17134ba4fdcde72a11df89f8ea86780a4c024359f581bcf2c1883,2cb0261d-7d89-56e0-b160-1806afd75bca,brizy,CVE-2026-32408,wisp,auth,False,False,False,MISMATCH,UNRELATED,SUFFICIENT,MEDIUM,OTHER,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER
f0bb61c306b0e1191df02f9e68c8bb188d36915696122bc0892b373ab93db36e,be4672f1-b5a7-5ce7-9109-d3377ba320ce,rsvp,CVE-2026-39536,wisp,other,True,False,False,MISMATCH,UNRELATED,SUFFICIENT,MEDIUM,OTHER,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER
f131e42202488e909e5da7c22d1821ec688ff2acf7dd59c9990df9729188981e,7c349a3e-baf0-5c51-9563-6eb592c9eea5,export-wp-page-to-static-html,CVE-2026-24574,wisp,csrf,True,False,False,MISMATCH,SAME_DEFECT,PARTIAL,MEDIUM,SAME_MISSING_GUARD,MISMATCH,INSUFFICIENT_EVIDENCE,INSUFFICIENT,LOW,PATCH_TOO_BROAD
f4b5a382120b15ad408f8ee47cedd5af93d5df5b0f2fdc681fb60f9c5e5006c6,af7b8c2b-06a7-559f-a6b6-fd616382a312,bdthemes-element-pack-lite,CVE-2026-40745,semgrep,sqli,False,False,False,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER
f52cb2180cd10dcfdad9186631dee39bd730a501dededf6dab39c96880e11378,c63c1edb-d197-577d-9c65-4fec603936e9,themesflat-addons-for-elementor,CVE-2026-39500,wisp,xss,False,False,False,MATCH,RELATED_AREA_DIFFERENT_DEFECT,SUFFICIENT,MEDIUM,LOCATION_ONLY,MATCH,UNRELATED,SUFFICIENT,HIGH,OTHER
f669a253cba39dcce2b5458d086b143083b2a2d15fa1261a3996df6e520fb189,8205faca-4c0e-5aa7-9dc5-5c9f451db430,generateblocks,CVE-2021-24751,wisp,xss,True,False,False,MATCH,SAME_DEFECT,SUFFICIENT,HIGH,SAME_SOURCE_SINK,MATCH,SAME_DEFECT,SUFFICIENT,HIGH,SAME_SOURCE_SINK
f721723b4d5824da03d0f60008990b058c637a01f5910285198b98b11717761e,be4672f1-b5a7-5ce7-9109-d3377ba320ce,rsvp,CVE-2026-39536,wisp,other,True,False,False,MISMATCH,UNRELATED,SUFFICIENT,MEDIUM,OTHER,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER
f87ee0cf7be55a667d54ddd24050d8e6cedaeda0046b6f1009f671aad4244cdd,f672f767-8de2-5081-a79e-996df7677cf6,litespeed-cache,CVE-2024-51915,semgrep,xss,True,False,False,MATCH,RELATED_AREA_DIFFERENT_DEFECT,PARTIAL,MEDIUM,DIFFERENT_CALL_PATH,MATCH,UNRELATED,SUFFICIENT,HIGH,OTHER
f8c30a0824ca0c3970250afa1683471c788f5f23736e1b364fd982b10acaf880,06e48f4c-a389-52a4-be5d-46586b1421aa,filr-protection,CVE-2026-28133,semgrep,upload,False,False,False,MISMATCH,UNRELATED,PARTIAL,MEDIUM,PATCH_TOO_BROAD,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER
fb65854dbf16d6a1274bcaa08fce3c1f52064a01e634c9fbeddb5dcfd44fb4af,ce14c69e-6134-5e51-84b5-1bf00035c656,simply-schedule-appointments,CVE-2026-39694,wisp,auth,False,False,False,MISMATCH,UNRELATED,SUFFICIENT,MEDIUM,OTHER,MISMATCH,UNRELATED,SUFFICIENT,MEDIUM,OTHER
fbe1b1c2f70c4b0b729da17bdd6516d66b5cb30ed0089de1ebc360e71c12b96b,f58a7493-b198-55e5-8423-cf1395a2d006,woocommerce-delivery-notes,CVE-2026-24946,progpilot,auth,True,False,False,MISMATCH,RELATED_AREA_DIFFERENT_DEFECT,SUFFICIENT,MEDIUM,LOCATION_ONLY,MISMATCH,RELATED_AREA_DIFFERENT_DEFECT,SUFFICIENT,MEDIUM,LOCATION_ONLY
fda8bb5449057f393929a10148929b5d7c4dab7add2af302e35938deaf5871aa,ac8264cd-2957-57b3-aa4e-aa0453d02541,wpforms-lite,CVE-2026-40764,semgrep,csrf,False,False,False,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER
ff47a69c2cc3af73621afb0a1d9a8e9be77f64ba92585c0e73b167d8ba770dbc,db0ae7f6-e22c-5666-b2cb-6c23053a4659,wp-time-slots-booking-form,CVE-2026-32432,wisp,auth,False,False,False,MISMATCH,UNRELATED,SUFFICIENT,MEDIUM,OTHER,MISMATCH,UNRELATED,SUFFICIENT,HIGH,OTHER
